id,timestamp,sender,reply_to,content
22425,30.06.2025 13:33:37,User,,"""One vaccinator, in one day, vaccinated 99 people. Within a year, 36 of them were dead.""""And there are hundreds and hundreds of instances like that.""For more content like this, subscribe to @RealWideAwakeMediaMerch:  | Rumble | Gettr | Truth Social"
22444,01.07.2025 15:58:37,User,,"Dr. William Makis: A rigorous review of ""the largest autopsy series in the world"" found that, of 325 individuals who dropped dead shortly after taking the Covid injection, ""74% of the cases of sudden death were caused or contributed to by the vaccine"".""There's going to be a tsunami of evidence of the harm of these Covid-19 vaccines, whether it's harming children, pregnant women, adults.""""And my message to the politicians is... get ahead of this if you can. Don't chase after when all the evidence is out and then you're caught with your pants down.""For more content like this, subscribe to @RealWideAwakeMediaMerch:  | Rumble | Gettr | Truth Social"
22445,01.07.2025 15:59:47,User,,"""A peer-reviewed study published in 2024... found that people who received two doses of Covid mRNA vaccine lost 37% of life expectancy compared to the unvaccinated individuals.""""If you are 30 today and you had two or more shots, your projected lifespan may now be 50 to 55 years.""""And the risk does not go away—the spike protein and its damage persist long after the injection.""For more content like this, subscribe to @RealWideAwakeMediaMerch:  | Rumble | Gettr | Truth Social"
22452,02.07.2025 10:47:32,User,,"BREAKING: TRUMP’S GLOBAL STING OPERATION UNLEASHED — WHITE HATS SEIZE $300 TRILLION IN GOLD, RAID ANTARCTICA, AND HUNT DEEP STATE TO EXTINCTIONThe war has gone kinetic. Trump’s Global Military Alliance is executing the most devastating operation in modern history — smashing the Deep State from Switzerland to Antarctica. Thousands of arrests. Vaults of stolen gold recovered. Child trafficking tunnels destroyed. And the media? DEAD SILENT.The STORM is HERE.In just the last 7 days, over 3,200 high-level arrests have been confirmed:BlackRock, Pfizer, Vatican, World Bank, CIA, royals, and media bosses.These aren’t court cases. These are military strikes.Cheyenne Mountain is ACTIVE.Now called Trump’s Vault, it’s the brain of this global operation. Orders are flowing from Task Force Phoenix — Trump’s direct military chain. No corrupt judges. No fake politicians. No delays. Justice is being served with extreme force.Switzerland has FALLEN.White Hats stormed Zurich and Basel.At the BIS — the central bank of central banks — they found:• Nazi-era gold• Weaponized CBDC servers• Ritual chambers• Human trafficking tunnelsOver $300 trillion in stolen wealth is being redirected into GESARA. The Banksters are finished.Antarctica is under siege.Queen Maud Land is surrounded. The last hideout of the Fourth Reich is collapsing.White Hats are targeting:• Off-world portals• Nazi hybrid programs• Deep State cloning facilities• Advanced tech from AtlantisU.S. Space Force, Russian loyalists, and Indian black ops are storming the underground cities.No escape. No surrender. Just annihilation.The media blackout is NOT a coincidence.Executives at CNN, FOX, BBC have been detained in covert raids.White Hats now hold:• Video of elite ritual abuse• Audio of depopulation plots• Emails proving the Plandemic• GPS of every Deep State bunkerTrump’s Emergency Broadcast System is primed to override ALL networks.This is the final phase.The elites are panicking. Jets are fleeing. But every move is tracked by weaponized Starlink — retooled by Elon Musk and Trump’s intel teams.Every lie. Every dollar. Every tunnel. Logged. Traced. Neutralized.This is not a drill.This is GLOBAL LIBERATION.Stay sharp. Trust the Plan.Trump’s Plan. God’s Plan. The ONLY plan.They ended my life, but they couldn’t stop the mission. The fight continues! Join me now! following videos will not be for the faint hearted. This is a compilation of the biggest leaks yet to be published. For those that don't like what you see, you can remove this channel from your list. Join below: 💥"
22505,04.07.2025 15:54:39,User,,"""The more doses you get, the sooner you're likely to die, within a shorter period.""Having compiled data from 18 million people comparing vaccinated and unvaccinated, Japanese researchers found a distinct peak in death rates 3-4 months post-vaccination, while ""for unvaccinated people, no peak forms"".SourceFor more content like this, subscribe to @RealWideAwakeMediaMerch:  | Rumble | Gettr | Truth Social"
22522,06.07.2025 17:02:05,User,,🔥🇺🇸 JEFFREY SACHS: “COVID was made in America.”Top economist says the virus was engineered in a U.S. lab — likely UNC — and tested in Wuhan.The CIA knows it. The Biden admin hid it.“This was covered up for years.”🔗 Follow & share @globaldissident
22731,19.07.2025 21:29:20,User,,Perhaps the MSM is turning ?Or being forced to turn given “ the harm caused to the MSM due to their lack of coverage of Vaccine harms has been catastrophic “  ?
1546,09.09.2021 12:01:28,User,1530.0,"TrustWHO,” a documentary film produced by Lilian Franck, reveals the clandestine influences that are controlling the World Health Organization (WHO) — and that have been since the very beginning. Founded in 1948 by 61 member states whose contributions initially financed the organization, WHO was quickly infiltrated by industry."
1588,17.09.2021 21:23:38,User,1583.0,"America Has Awakened to the Fact That We Are Living Under a Globalist/Corporate Coup – FULL SHOW! 9/16/21Moderna now admits that people injected with their Covid-19 poison are TWICE as likely to get Covid! Tune in to learn more! Alex Jones will interview the oracle of England, David Icke, for an extended two-hour analysis of the globalist plan on how to stop them!"
1646,24.09.2021 10:43:21,User,,“I Won’t Comply” (song) (1 min 42 seconds) Volume Up!! Aloha!
1685,28.09.2021 23:08:43,User,1669.0,"Sposibo, za soveti. Pora uze vstatj i borotsja. Odin za vseh, vse za odnovo. Tak nado deistvovatj i borotsja za nasih detei i samih, vsem vmeste bez razbora. Zivjom v odnoi strane."
1869,07.10.2021 22:18:07,User,,"NEW - California study finds that vaccinated individuals are more susceptible to COVID variant infections than unvaccinated. In addition, the increase in the frequency of more antibody-resistant strains in the population correlates with the increase in the frequency of vaccination in the population."
1872,07.10.2021 22:38:53,User,,FRANCE COURT OVERTURNS GOVERNMENT to unvaxed care workers & give back pay.Legal recourse floodgates officially wide open!#NonAuVaccinObligatoire #NoVaccinePassportsAnywhere
1960,09.10.2021 09:11:10,User,,"83,000 Healthcare Workers Willing to Lose Their Careers Rather Than Take the VaccineHow Is 🇺🇸 New York Able to Fire 83,000 Healthcare Workers in The Middle of A So Called ""Pandemic""❓ @JFK_TV"
2219,19.10.2021 11:09:20,User,,Scenes happened today at the Port of Trieste🇮🇹 where workers strike against the Green Pass.@JFK_TV
2370,26.10.2021 09:46:04,User,2308.0,"New VAERS numbers have been published.818,042 Adverse Events127,641 Doctor Visits83,412 Hospitalizations92,017 Urgent Care26,199 Disabled10,179 Bell's Palsy10,304 Myocarditis8,408 Heart Attacks2,631 Miscarriages17,128 Deaths100% Safe And Effective"
2371,26.10.2021 09:47:24,User,2347.0,"New VAERS numbers have been published.818,042 Adverse Events127,641 Doctor Visits83,412 Hospitalizations92,017 Urgent Care26,199 Disabled10,179 Bell's Palsy10,304 Myocarditis8,408 Heart Attacks2,631 Miscarriages17,128 Deaths100% Safe And Effective"
2631,09.11.2021 23:08:00,User,,"POWERFUL INTERVIEW! COVID Jabs are Premeditated First Degree Murder, says Dr. Zelenko  Vladimir Zelenko MD of  joins The Alex Jones Show to break down the deadly reality of the COVID jab."
2748,12.11.2021 17:41:11,User,,🚨‼🚨‼🚨‼🚨‼🚨‼🚨‼🚨FDA Documents Show Pfizer Secretly Added Heart Attack Drug to Children’s COVID Vaccines
2750,12.11.2021 18:37:16,User,,JUST IN - Latvia bans lawmakers who refuse the COVID-19 vaccine from voting on legislature and participating in parliamentary discussions (AP)@disclosetv
2799,14.11.2021 19:57:12,User,,Dr. Fauci Admits Vaccines Did Not Work as Advertised and that Vaccinated Are in Great Danger Today
22956,31.07.2025 22:45:07,User,,Recent research shows that chemotherapy can leave behind changes in healthy cells that may affect a person’s health years after treatment.Read more 👇
23108,08.08.2025 02:10:18,User,,You took $2M from Big Pharma!': RFK Jr. explodes in fiery vaccine policy face-off
23160,09.08.2025 15:36:46,User,,"Anomalous Knowname@AnomalousKnow37·8 авг.""Reclaim your Sovereignty"" by David Robinson ""Correct your political status"" by David Robinson ""The American Sovereign"" by Brent-Emory..Johnson Are 3 great books on the subject of the indemnity receipt and SS5 contract."
23297,15.08.2025 15:22:37,User,,"EXPOSED: THE FORBIDDEN HEALING THEY TRIED TO ERASEThey burned the labs. They silenced the doctors. They erased the truth. Med Beds. Tesla’s light. Ultraviolet power that could shatter Big Pharma’s empire in a single night.In 1910, Rockefeller and Carnegie seized medicine, banning any acknowledgement of the body’s energy fields. They replaced healing with petroleum poisons, ensuring illness became a business.In the 1930s, Dr. Royal Rife discovered disease could be destroyed with electromagnetic frequencies. Typhoid. Influenza. Parasites. Gone. His device worked. The AMA responded with fire, bans, and murder. His research vanished—until now.Tesla understood light was life. In 1901, he built a high-frequency device producing ultraviolet rays that killed germs, healed disease, and restored the body. It became the “Violet Ray,” used by doctors for cancer and countless illnesses. He created ozone machines to cleanse air, treat lungs, and heal skin. The cures were cheap, effective, and unpatentable—so they were buried.UVB light triggers vitamin D, regulates the immune system, heals skin disease, even kills cancer cells. UVC destroys viruses by damaging their DNA. Ozone therapy revitalizes the blood, reversing illness. Russia, Cuba, and underground clinics still use them—because they work.The war on sunlight and UV began to block the body’s natural healing. Sunscreens stripped us of vitamin D. Tesla’s devices were banned. The people were told light was dangerous—while the elite quietly used it.Now, the revival has begun. FAR-UVC light safe for constant human exposure. Medical ozone returning to clinics. UV LEDs that kill viruses inside the bloodstream. The same forbidden science Tesla built is re-emerging—and the same forces that hid it are desperate to stop it again.We are standing at the edge of a war between natural, God-given healing and the machine of sickness-for-profit. The Deep State’s biggest fear is not a weapon—it’s the light.This is the storm they cannot control. Once people understand the truth about frequency, light, and ozone, the pharmaceutical empire collapses overnight.They’ve lied for over a century. Now the cure they feared most is coming back. And nothing will stop it this time.They ended my life, but they couldn’t stop the mission. The fight continues! Join me now! EBS countdown has started. Blackouts are coming. Names, crimes, and hidden truths will spill across every screen. Get in now or miss history being made:"
23361,17.08.2025 23:56:40,User,,Do not vaccinate
23382,18.08.2025 16:00:22,User,,"Raw milk wasn’t banned for your health—it was targeted by the Rockefellers in the 1900s to crush small dairy farms and boost their dairy empire profits. Power, not safety, pasteurized the industry."
23416,20.08.2025 12:25:43,User,,"🇬🇧🇺🇸 #English - 2025 year of THE PURGE .​Message from Doctor Wilfredo Stokes of Guatemala.Anyone can do this test if they were vaccinated against Covid19, SWABBED (PCR) or had CHILDHOOD SCHEDULE VACCINES.YOU CAN BATHE BEFOREHAND OR CLEAN YOUR BACK WITH A DAMP CLOTH.What does it mean?That you are poisoned with a technology SUPERIOR to our previous medical knowledge.No doctor has an excuse to NOT PERFORM THIS TEST AND REPORT IT TO THEIR PATIENTS AND OTHER COLLEAGUES due to the EXTREMELY GRAVE implications it has.IT'S NOT A JOKE; IT'S TERRIFYING IF YOU WERE A REAL DOCTOR!It turns its victim into a giant magnet capable of attracting ELECTROMAGNETIC PULSES, sometimes lethal (fainting spells and sudden deaths), which is why there are so many accidents in the same stretches of road.It means severe damage to different organs and systems of your body, especially:BLOOD AND BODY FLUIDSRESPIRATORY SYSTEM (lungs)NERVOUS SYSTEM (confusion, fainting, accidents, behavioral changes, aggression, extreme depression, etc.)CIRCULATORY SYSTEM (heart attacks, strokes, kidney failure, thrombosis anywhere.)You must immediately consult where you were vaccinated or SWABBED (PCR) or the NATIONAL HOSPITAL NETWORK DEPENDING ON THE MINISTRY OF HEALTH OF YOUR COUNTRY.You should know that this is a military attack on the civilian and unsuspecting population by YOUR GOVERNMENT that follows orders from SUPRANATIONAL private companies with the intention of killing 80% of the population.THAT'S WHAT AGENDA 2030 IS ABOUT. INVESTIGATE ON YOUR OWN, DON'T LISTEN TO THE GARBAGE FROM POLITICIANS (regardless of their color).You should know that this deadly technology is transmitted from person to person.THERE ARE NO NEW PANDEMICS. THEY ARE THE COMPLICATIONS FROM HAVING BEEN EXPOSED TO THIS POISON FOR YEARS.It affects children, pregnant women, and the entire population equally without exception, whether rich, poor, civilian, military, intelligent, or dumb. Everyone equally.Don't waste time with alternative treatments. This means that your body has been GENETICALLY MODIFIED, IN OTHER WORDS, IT'S A MUTANT and that's why they plan to eliminate your human rights.Please, investigate and act.SHARE AND SHOW YOUR DOCTORS THIS SERIOUS SYMPTOM. REPORT THE POISONING AND DO NOT REST UNTIL YOU HAVE AN EXPLANATION AND TREATMENT.DOING NOTHING IS SITTING AND WAITING FOR YOUR DEATH OR VERY SERIOUS COMPLICATIONS.There is no escape from the CONSEQUENCES.I am Doctor Wilfredo Stokes from Guatemala.📺 Rumble: link to the original video by doctor Wilfredo Stokes: Wilfredo's Facebook channel: Video and document translated into English by the M-Power Translations team.🌐 Telegram Channel: Help us with our translations:"
23417,20.08.2025 13:27:28,User,,"Chicago resident shows the city decided to change the damage water wipes near his home. He went out to film themThis is what your public water is running through before coming into your home in Democrat run Chicago, IllinoisThis is absolutely insaneENTER ONLY IF YOU CAN HANDLE THE UNRELEASED, the biggest leaks drop here, or leave now: SNOWDEN JUST PUSHED THE NUKE BUTTON 🚨The leak is LIVE and it’s BIGGER than WikiLeaks + Pentagon Papers combined.🛑 Once you see these files, you’ll NEVER trust the system again.👉 [ENTER BEFORE IT’S ERASED]"
23441,21.08.2025 18:06:07,User,,Australia is going to wake up for the HAARP activity
23480,22.08.2025 10:04:48,User,,HAARP season has officially started.This time the earthquakes will be bigger.@ShadowofEzra
23497,22.08.2025 20:50:24,User,,"""People need to understand cancer is there to save your life. When your body is full of poison, toxemia and acidosis and you actually die from that poison - your body builds a sac and collects all the poison from your body into that sac, which is called cancer. Thus the body did all the work. And now doctors come to you and say: We need to do a biopsy with a needle... and squeeze (and penetrate) this highly toxic tumor, which of course now explodes and pours all the poison into the body. And then they tell you: You have a very fast growing, very aggressive form of cancer. Which ones did they give you? They created them. And most cancers disappear on their own anyway, because about 7-10 times everyone has cancer in their lifetime. If you don't get unhappy enough and fall into the arms of a medical professional and get a test, and he tells you that you have something bad; and the very next day, he can start killing you with chemotherapy, which is based on Iperite. Iperite was banned after the Geneva Convention as a chemical combat agent (battle poison); which is put into your bloodstream and radiates you to death. Or they cut you surgically - which always spreads cancer.""Cancer is not a disease - cancer is a symptom. Those cancerous growths, cell growths, whatever it is we don’t want in our bodies are symptoms. So, cutting out the symptoms doesn't solve your problem at all. And that's why it reappears. Or because they kill their whole body with chemo for two years. Now, it's all coming down. Your organs are shrinking, your brain is shrinking — and your tumor is shrinking. Because they dehydrate the body. So now, at the same rate your organs are shrinking, your tumor is shrinking. Now they say: It Works, The tumor is shrinking. It's one of the biggest scams ever. ""Source ⬇️✨⬇️✨⬇️✨⬇️✨-Dr. Leonard Coldwell"
23549,26.08.2025 15:03:17,User,,"Аккуратней с WhatsApp, Telegram и Signal.У меня была информация около 5-ти лет назад, что переписки этих месенжеров доступны различным службам практически всех стран. Но ранее это было не официально и переписку сложно было привязать как доказательство к делу (но возможно). С Октября этого года, это могут делать уже официально и открыто. Логика такая - ИИ фоново анализирует все тексты, голосовые, фотографии, файлы и звонки с целью поиска «нарушений закона». Самое неприятное, что доступна даже удаленная ранее вами переписка 10-ти летней давности. *** “CHAT CONTROL” PLAN BACK FROM THE DEAD - AND IT'S GUNNING FOR YOUR MESSAGESA revived EU proposal would force apps like WhatsApp, Signal, and Telegram to scan every message, photo, and video starting in October - even if encrypted.France flipped to support. 19 of 27 member states are now backing it. Germany's undecided - but if Berlin folds, mass surveillance becomes law by mid-October.The excuse? Stopping CSAM.The reality? Total algorithmic surveillance and the end of private messaging in Europe.Source: Tech Radar"
23551,26.08.2025 15:12:02,User,,The One Ted Talk They Won't Show In Class.
23552,26.08.2025 15:15:59,User,,Because of this you age faster!!! #health #doctor #healthwithoutdrugs #m...
23642,29.08.2025 21:29:42,User,,What is the soul and how does it choose its incarnation | Nikita Burlakov
23728,02.09.2025 10:09:20,User,,"The truth behind C-Section births - the placenta is worth between $50,000- to $500,000- especially when extracted from a C-section birth, purchased by large pharmaceutical companies and the beauty industry."
23850,05.09.2025 00:48:22,User,,"‼️GREAT NEWS‼️As promised, Florida MAHA has ALREADY made a first HUGE decision.Surgeon General Dr. Joseph Ladapo Just Announced That Florida is Ending Mandates for ALL Vaccines“Every last one is wrong … Who am I, or anyone else, to tell you what you should put in your body? Who am I to tell you what your child should put in their body?”Let's go!!!"
23945,08.09.2025 21:19:58,User,,"Holy shit….Trump just dropped a red-pill nuclear bomb on Truth Social.He posted a video showing NIH Geneticist and Biochemist outlining that vaccines have toxic chemicals like Mercury in them, and can cause autism.Trump just called vaccines “poison”…MUST WATCH!"
23964,10.09.2025 17:24:33,User,,"Cancer-Causing Foods/You Shouldn't Risk It, You Need to Know This!"
23995,11.09.2025 19:25:46,User,,Products against CANCER: how and what to protect yourself from cancer?
2903,16.11.2021 22:03:34,User,,Must watch video out of Belgium.  This is a pandemic of the vaccinated.
3132,29.11.2021 11:12:27,User,,MUST SEE: Omicron Is A Psychological Warfare Operation - 10 Predictions About the Coming Tyranny
3190,02.12.2021 19:44:11,User,,"THE ALEX JONES SHOW LIVEThe Fourth Reich Is Here! Germany Announces New #Lockdown, Forced Injections to Start Feb 1stTUNE IN & SHARE:  Get Live Broadcast Alerts! - Text: 'SHOW' To: (833) 637-1776🛒 Cyber Week Mega Blowout Sale:  RESETWARS:"
3272,06.12.2021 13:31:52,User,,COVID-19 Hysteria Is A Psychological Warfare Weapon Launched By The Davos Group To Conquer Earth FULL SHOW 12-5-21
3536,15.12.2021 00:19:38,User,,Monday Emergency Broadcast: ResetWars Is Now LIVE! Globalists Panic as CNN Pedophile Ring Identified - FULL SHOW 12/13/21
3657,19.12.2021 23:29:13,User,,Mike Adams lays out bombshell overview of depopulation and terraforming of Earthin bombshell interview with Brannon Howse  / World View Report
3848,01.01.2022 14:56:38,User,,💥 Dr. Robert Malone Visits Infowars After Being Banned By Twitter Bombshell Interview 💥
3946,04.01.2022 12:46:25,User,,"Humanity is literally in a fight for its very survival as the globalists attempt to slam the door shut with permanent lockdowns while Fauci announces that the boosted and vaccinated should remain home! Also, Dr. Malone’s explosive interviews are trailblazing the fight against medical tyranny! Tune in & share this exclusive information NOW! #MassFormationPsychosis"
4015,11.01.2022 19:14:24,User,,"💥‼Bombshell: Pentagon Docs Confirm Fauci Secretly Developed Covid-19, Sought Permission to Release It💥‼"
4017,12.01.2022 00:20:58,User,,DARPA Whistleblower Confirms Pentagon Rejected Fauci's Plan to Release Engineered COVID Pandemic  #AlexJonesShow
4094,13.01.2022 15:52:03,User,,RFK Jr explains why the criminal Pharma cartels are going after your children with the clotshots and death jabs. @JFK_TV
4443,26.01.2022 15:18:46,User,,DoD & Fauci Caught In Massive Scandal Hiding Death & Damage From COVID Vaccines
4448,26.01.2022 22:10:12,User,,"How perverted is that, small children receive certificates for ""special bravery"" if they have the experimental Covid-vaccine injected?Parents have to be deprived of custody immediately and the doctors put on trial! @TakeTheOath"
4596,28.01.2022 10:18:36,User,,If you want to be an admin and know how to manage @MissRose_bot then like this comment please or dm Life
4598,28.01.2022 10:49:22,User,,Jau atrada cilveekus. Do not worry brother
4688,29.01.2022 14:45:40,User,,this powerful interview General Michael Flynn warns that big talk coming out of Washington could lead to a nuclear war and the possibility of a domestic false flag attack as we saw on Jan 6th. Share this interview and Support us with one time or reoccurring donation here:  to keep us in the fight.
4919,30.01.2022 00:10:24,User,4695.0,"They want all countries to sign the letter by May 2022!!!!!!!!!!!!Unfortunately, the WHO (or World Health Organization) already has a different plan. The fact that everyone is suddenly backing away from restrictions is just a game. From today until 29.01.22, the WHO will hold an emergency meeting and deliberations in Geneva on expanding its ability to target (take over) all member states in the event of a pandemic and ""any other type of threat or disaster."" WHO wants member states to sign a new treaty on Covid-19, which expands the 2005 treaty. Once signed by the Minister of Health, the WHO constitution (as per Article 9 of the same) will take precedence over a country's constitution (189 countries have signed the 2005 treaty) during natural disasters or pandemics. Since the definition of pandemic was changed a few years ago, they will be able to impose obedience on any country and impose WHO guidelines on the public, which will be mandatory, not just recommended. And that sounds like power over the country and the world. A Swiss militant (Dr. Astrid Stuckelberger, who has worked for the WHO for 20 years) warns that every country should send a public letter of protest to the WHO, saying that the Dutch people do not accept that the signature of the Minister of Health should decide the fate of millions of people without a referendum. It is very important to send this letter from every Country to WHO in Geneva. They want all countries to sign this letter before May 2022 so that time is counted. If you are a member of the Assembly, please send such a letter to WHO. Dr. Stuckelberger shared the information that so far only the Russians have sent such a social letter!!!!!!!"
5014,31.01.2022 16:31:07,User,4961.0,"Announcement: Start of the Grand Jury ProceedingFirst date: Feb. 05, 2022In serious criminal cases in the U.S., a so-called grand jury is presented with the evidence at hand to convince them that this evidence is sufficient to bring public charges against the defendants.We are adopting this model to prove to the public, with the help of real witnesses, lawyers, a judge and experts from around the world, that we are dealing with crimes against humanity that span the globe.The goal is a coherent presentation of all the facts gathered to date, and thus to convince the populations of all countries that resistance here is not only possible, but required of every individual.See more in the announcement video.Stay up to date:@CoronaInvestigativeCommittee"
5044,01.02.2022 19:16:21,User,,#AlexJonesShow: Breaking Bombshell: Leaked Pentagon Report Confirms Skyrocketing Illnesses & Death Caused by Covid Vax>>> Tune in NOW:  Sign Up For Broadcast Alerts! - Text: 'SHOW' To: (833) 637-1776🇺🇸 Support #Infowars:
5070,02.02.2022 18:35:37,User,,The Documents: See the Leaked DOD Database Showing US Military Illness Skyrocketing From Covid Jab
5098,03.02.2022 18:16:28,User,,A historical retrospective on the phrase: “Trust the science: ” @JFK_TV
5185,06.02.2022 20:24:29,User,5166.0,"Wise GM, [1/12/2022 1:51 PM][Forwarded from Al Stdenis]September 24, 2021:Wisconsin Governor and Department of Health Services confirmed for Charles R. Haeuser that they have no record regarding isolation/purification of the alleged “COVID-19 virus” (or regarding safety and/or approval of so-called “vaccines”). (The DHS did provide attachments regarding Wisconsin’s “COVID-19 Community Outreach Grant”; click here to see or download them.) 15, 2021:Illinois's Office of the Governor confirmed for the requester that they located no studies describing isolation and analysis of the alleged ""COVID-19 virus"" aka ""SARS-COV-2"": 23, 2021:The Assistant General Counsel at Clemson University, South Carolina confirmed for the requester that the University does not have any record of ""SARS-COV-2"" purification, despite their Department of Environmental Engineering and Earth Sciences recently receiving $900,000 to study the alleged ""virus"":  October 26, 2021:The U.S. Centers for Disease Control and Prevention once again failed to provide or cite even 1 record of ""SARS-COV-2"" purification, by anyone, anywhere on the planet:  October 27, 2021:The UK's new euphemistically-named Health Security Agency confirmed for the requester that they have no records re isolation/purification of the alleged COVID-19 virus. The requester wrote back with a lovely response:  November 1, 2021:U.S. Centers for Disease Control and Prevention confirm that they have no record describing purification of any ""influenza virus"" from a patient sample, by anyone, anywhere on the planet:  November 2, 2021:Public Health Agency of Canada confirmed that they have no record describing purification of any ""HPV"" aka ""Human Papillomavirus"" by anyone, anywhere on the planet:  A signed affidavit has now been provided regarding the English translation of an earlier response from Serbia:Serbia's Ministry of Health told the ASSOCIATION OF ""PARENTS OF MISSING BABIES OF SERBIA"" that they have no records re isolation of the alleged COVID-19 virus, or any of the other requested info.  responses and court documents from 131 institutions (and counting) in >25 countries:Every institution failed to cite any record re purification of the imaginary ""covid-19 virus"" from any patient sample, by anyone, anywhere, or proof of ""its"" existence.  Because ""it"" doesn't exist and virology isn't a science.   For Truth, Freedom and Sanity,Christine Massey,Peterborough, ON Canada"
5244,08.02.2022 20:06:25,User,,"Corporal Bulford Resigns From His Position of Personal Security for Justin Trudeau""I have drawn my line in the sand. No more silence and compliance from me.""Source video:"
5307,13.02.2022 17:19:39,User,5304.0,"Pfizer-BioNTech is postponing its rolling application to the Food and Drug Administration to expand the use of its two-dose Covid-19 vaccine for children ages 6 months to 4 years.The move means that vaccines for this age group will not be available in the coming weeks, a setback for parents eager to vaccinate their young children.Pfizer said on Friday that it will wait for its data on a three-dose series of the vaccine, because it believes three doses ""may provide a higher level of protection in this age group."" Data on the third dose is expected in early April, the company said."
5336,15.02.2022 02:11:50,User,,British Children Up to 52 Times More Likely to Die Following a COVID Shot: Government Report - Global Research
5352,15.02.2022 19:45:33,User,,Dr. Kazuhiro Nagao on Japanese TV saying he's used Ivermectin as early treatment for over 500 covid patients with practically 100% success rate. Dr. Nagao is director of the Nagao Clinic and a university professor. @JFK_TV
5417,17.02.2022 18:59:27,User,,"Reporter: Are you prepared to lose your truck?Trucker: yeah, it’s just a material possession. Freedom is much more.@JFK_TV"
5431,18.02.2022 18:36:59,User,5359.0,"🚨HUGE DISCLOSURE🚨The covid PCR tests were created to test positive with “genetic material from a common cold virus”A cold. A fucking cold.Welp kinda sucks us trying to tell this to everyone we could for two solid years, and now the System finally releases the information in disclosure, but it’s waaaay too late at this point. As I've said over and over, the buyer's remorse on this thing is going to be absolutely astounding. It wasn't even just the flu, bro.It's just a cold, bro. Tweet thread 🔗link here.FDA disclosure doc:"
5479,20.02.2022 13:51:48,User,,The narrative keeps crumbling.And it’s a beautiful thing to watch.👊🏻👊🏾🇬🇧🇨🇦
5560,24.02.2022 15:27:00,User,,"DONT WATCH MSMITS NOT A WAR, ITS A OPERATION CLEANOUT CABAL, NAZIS, PEDOSRUSSIAN & UKRAINE SOLDIERS ARE DANCING TOGETHER@SpecialQForces"
5622,26.02.2022 16:23:26,User,5607.0,"Esmu diemzeel shiis fraazes piekriteeja. Esmu meegjinaajusi jogas, mana buutiiba to vnk nepienjeema. Izveelos vnk citus atsleegshanaas veidus."
5636,28.02.2022 00:23:09,User,,Dr Zelenko donating 10% of sales from his company to the US convoy for freedom 🙏🏻@JFK_TV
5676,03.03.2022 20:30:09,User,,Ron DeSantis walks into the University of South Florida and tells the students they don’t have to wear their masks. He told them to take them off because honestly they’re not doing anything and we have to stop with this Covid theater. Boss Move 😎
5738,07.03.2022 20:17:20,User,,Pfizer paying 2.8 million application fee to the FDA to get their vaccine approved. @JFK_TV
5743,07.03.2022 21:41:51,User,5742.0,??? kas if feiks?
5750,08.03.2022 00:47:41,User,,“ I think mandating vaccination is discriminatory and completely wrong ““ I urge businesses to NOT even think about this ““Absolutely no plans for Vaccine passports “Quelle auf Telegram:
5751,08.03.2022 01:11:30,User,,"""They have AIDS"" | Israeli Funeral Directors are Seeing a Tenfold Increase in DeathDr. Zelenko: ""These shots have destroyed the innate immune system... People that took two shots are worse than people that took one shot. 3, even worse... They've acquired an immune deficiency syndrome.""@covid19vaccinevictims"
5752,08.03.2022 01:16:48,User,,"La Quinta Columna on strong light absorption in grapheneLa Quinta Columna comments on a recent study that talks about the light absorption capacity of graphene, including UV light. The Spanish team already knew about this property of this nanomaterial and had even shown videos of people who had their arms illuminated with UV light and, to their surprise, their blood vessels glowed.This new study also mentions the magnetic property of graphene.@covid19vaccinevictims"
5812,09.03.2022 18:16:21,User,,"World Bank (Rothschild Bank basically) Approves $723MN for UkraineThe package includes a loans and grants supplement from the World Bank loan of $350 million to Kiev, through guarantees from the Netherlands and Sweden.Others bank the package include the UK, Denmark, Iceland, Latvia, Lithuania and Japan.The funds are expected to be transferred this week.This is how the EIites create debt and therefore enslavement out of countries and their people and that way owning them.This is what wars are about. Enslavement through debt. That country is full of resources to sustain itself without a need from these devils, ever. Yet, all it took was another Elites planned war to change that.@JFK_TV"
5817,09.03.2022 21:27:07,User,,"The WHO is trying to create a ""one world HEALTH government"" authority that would rule over all nations. Extremely dangerous medical tyranny.Stand for Health Freedom is trying to stop it. Details and petition here:"
5883,10.03.2022 22:55:39,User,,"EXCLUSIVE Paine TV: FDA Insiders Blow Whistle on Moderna’s Rigged Clinical Trials — Intimidation, Fraud Employed to Strong-Arm FDA Into Approving ‘Problematic’ Vax — Alarming Details From Paine & Former Blackrock’s Ed Dowd"
5966,15.03.2022 14:40:17,User,,"Dr. Sevillano discovers new strange 'life forms' in Pfizer vaccine samplesDr. José Luis Sevillano is conducting research based on the observation and evolution of different possible unidentified life forms in the most detailed way possible.He has spent several days identifying different structures: from filaments that are formed based on DNA crystals, Morgellons, and strange life forms.In a recent program, he identified some structures that look like long leaves and others that are more vermiform and frightening.Read the article for more information:👉🏻  THE WORD❕SHARE THIS‼️"
6068,25.03.2022 23:08:39,User,,I do not know the person that wrote this it just appeared in front of me one day and had a positive effect. I'm sharing it and hopes it does the same for you.
6107,31.03.2022 19:01:29,User,,"They lied so people Died! The UK Gov. released a report confirming the Fully Vaccinated now account for 92.4% of all Covid-19 Deaths in England. Crimes against Humanity, Period.@JFK_TV"
